85676791|Intara y’ Iburengerazuba|Province de l'Ouest|Western
85676795|Eastern|Intara y’ Iburasirazuba|Province de l'Est
85676799|Intara y’ Amajyaruguru|Northern|Province du Nord
85676807|Kigali|Kigali Province
85676809|Najran|نجران
85676813|Riyadh|الرياض
85676819|Eastern Province|الشرقية
85676825|Al Madinah|المدينة
85676827|Al-Qassim|القصيم
85676831|Ha'il|حائل
85676833|Tabuk|تبوك
85676837|Northern Borders|الحدود الشمالية
85676843|Al Jawf|الجوف
85676847|Al-Bahah|الباحة
85676851|Aseer|عسير
85676853|Jizan|جازان
85676857|Makkah|مكة
85676865|An Nil al Azraq|النيل الأزرق
85676867|Al Bahr al Ahmar|البحر الأحمر
85676871|Janub Darfor|جنوب دارفور
85676875|Janub Darfor|شرق دارفور
85676881|Gharb Darfor|غرب دارفور
85676885|Gharb Darfor|وسط دارفور
85676889|Al Khartum|الخرطوم
85676893|Gezira|الجزيرة
85676897|Gadarif|القضارف
85676901|Nahr an Nil|نهر النيل‎ 
85676905|Ash Shamaliyah| ولاية الشمالية
85676909|An Nil al Abyad| النيل الأبيض‎ 
85676915|Sinnar|سنار‎
85676919|Shamal Darfor|شمال دارفور
85676923|Janub Kurdufan|جنوب كردفان
85676925|Shamal Kurdufan|شمال كردفان
85676929|Ash Sharqiyah|كسلا
85676979|Diiwaanu Koldaa|Sedhiou|Sédhiou
85676983|Diiwaanu Kéedugu|Kedougou|Kédougou
85676989|Diiwaanu Kafrin|Kaffrine
85676993|Diiwaanu Ndar|Saint-Louis
85676997|Dakar|Diiwaanu Ndakaaru
85677001|Diiwaanu Njaaréem|Diourbel
85677007|Diiwaanu Fatik|Fatick
85677011|Diiwaanu Kawlax|Kaolack
85677015|Diiwaanu Luga|Louga
85677019|Diiwaanu Maatam|Matam
85677025|Diiwaanu Cees|Thies|Thiès
85677027|Diiwaanu Koldaa|Kolda
85677033|Diiwaanu Siggcoor|Ziguinchor
85677035|Diiwaanu Tambaakundaa|Tambacounda
85677041|Central Singapore|Singapura Tengah|中区
85677045|Barat Daya|South West|西南区
85677049|Barat Laut|North West|西北区
85677053|North East|Timur Laut|东北区
85677059|South East|Timur Selatan|东南区
85677235|Bari|باري
85677241|Bakool|باكول
85677245|Baay|Bay|باي
85677249|Gedo|جدو
85677253|Jubbada Dhexe|جوبا الوسطى
85677259|Shabeellaha Hoose|شبيلي السفلى
85677263|Banaadir|بنادر
85677267|Galguduud|جلجدود
85677269|Hiiraan|هيران
85677275|Shabeellaha Dhexe|شبيلا الوسطى
85677279|Mudug|مدج
85677283|Gobolka Nugaal|Nugaal|نوغال
85677287|Gobolka Jubbada Hoose|Jubbada Hoose|جوبا السفلى
85677301|São Tomé|São Tomé Island
85677373|Občina Vuzenica|Vuzenica
85677375|Občina Zagorje ob Savi|Zasavska
85677385|Bled|Občina Radovljica
85677443|Municipality of Škofja Loka|Občina Škofja Loka
85677447|Občina Tolmin|Tolmin
85677483|Hrpelje-Kozina|Občina Hrpelje - Kozina
85677487|Izola|Občina Izola
85677503|Koper|Mestna občina Koper
85677509|Miren-Kostanjevica|Občina Miren - Kostanjevica
85677513|Občina Piran|Piran
85677595|Občina Sveta Ana|Sveta Ana
85677621|Kamnik|Občina Kamnik
85677627|Lenart|Občina Lenart
85677657|Mestna občina Novo mesto|Novo Mesto
85677663|Občina Podvelka|Podvelka
85677671|Mestna občina Ptuj|Ptuj
85677677|Občina Ribnica|Ribnica
85677685|Municipality of Šentjur|Občina Šentjur
85677717|Hajdina|Občina Hajdina
85677743|Občina Prevalje|Prevalje
85677825|Dobrepolje|Občina Dobrepolje
85677839|Maribor|Mestna občina Maribor
85677847|Jesenice|Občina Jesenice
85677871|Lendava|Občina Lendava
85677875|Ljutomer|Občina Ljutomer
85677899|Dobrovnik|Občina Dobrovnik
85677923|Gornja Radgona|Občina Gornja Radgona
85677951|Krsko|Občina Krško
85677961|Celje|Mestna občina Celje
85677967|Cerknica|Občina Cerknica
85677985|Dravograd|Občina Dravograd
85677989|Duplek|Občina Duplek
85677999|Grosuplje|Občina Grosuplje
85678003|Hrastnik|Občina Hrastnik
85678013|IG|Ig
85678017|Ilirska Bistrica|Občina Ilirska Bistrica
85678025|Kidricevo|Kidričevo
85678037|Kungota|Občina Kungota
85678051|Ljubljana|Mestna občina Ljubljana
85678059|Logatec|Občina Logatec
85678069|Lukovica|Občina Lukovica
85678095|Mozirje|Občina Mozirje
85678109|Občina Pesnica|Pesnica
85678175|Mestna občina Slovenj Gradec|Slovenj Gradec
85678205|Občina Trebnje|Trebnje
85678229|Sint Maarten|Sint Maarten (land)
85678233|Outer Islands|Îles Extérieures
85678247|Anse Etoile|Anse Étoile
85678265|Baie Sainte-Anne|Baie Ste. Anne
85678277|Bel Ombre|Belombre
85678291|Grand Anse Mahe|Grand'Anse
85678295|Grand Anse Praslin|Grand'Anse
85678301|La Digue and Inner Islands|La Digue et les îles intérieures
85678305|English River|La Rivière Anglaise
85678323|Pointe La Rue|Pointe Larue
85678341|Roche Caiman|Roche Caïman
85678345|Al Ladhiqiyah|Lattaquié|اللاذقية
85678349|Tartous|Tartus|طرطوس
85678355|Ar Raqqah|Racca|الرقة
85678359|Alep|H'alab|حلب
85678363|Hama|Hamah|حماة
85678367|Homs|Homs (Hims)|حمص
85678373|Idleb|Idlib|إدلب
85678377|Hasaka (Al Haksa)|Hassaké|الحسكة
85678381|Dayr az Zawr|Deir ez-Zor|دير الزور
85678385|As Suwayda'|Soueïda|السويداء
85678391|Rif Dimashq|ريف دمشق
85678395|Al Qunaytirah|מחוז קוניטרה|القنيطرة
85678399|Dar`a|Deraa|دِرعا
85678403|Damas|Dimashq|دمشق
85678435|Hadjer-Lamis|حجر لميس
85678439|Kanem|Kanem Region|كانم
85678445|Lac|Lac Region|البحيرة
85678449|Batha|Batha Region|البطحة
85678453|Wadi Fira|Wadi Fira Region|وادي فيرا
85678457| قيرا|Guéra|Guéra Region
85678463|Ouadaï Region|Ouaddaï|وداي
85678467|Logone Occidental|لوقون الغربي
85678469| لوقون الشرقي|Logone Oriental|Logone Oriental Region
85678473|Mayo-Kebbi Est|مايو كيبي الشرقي
85678477|Tandjilé|Tandjilé Region|تانجلي
85678483|Mandoul|Mandoul Region|ماندول
85678487|Salamat|Salamat Region|سلامات
85678491|N'Djamena|N'Djaména|انجمينا
85678495|Mayo-Kebbi Ouest|مايو كيبي الغربي
85678501|Borkou|بركو
85678505|Tibesti|تيبستي
85678513|Chari-Baguirmi|كانم
85678519|Bahr el-Ghazal|Barh El Gazel|إقليم بحر الغزال
85678523|Sila|سيلا
85678527|Moyen-Chari|شاري الأوسط
85678531|Plateaux Region|Région des Plateaux
85678537|Maritime Region|Région maritime
85678541|Kara|Kara Region
85678545|Centrale Region|Région centrale
85678549|Région des Savanes|Savanes Region
85678899|Kuhistoni Badakhshon|Вилояти Мухтори Кӯҳистони Бадахшон
85678905|Khatlon|Вилояти Хатлон
85678907|Karategin|Ноҳияҳои тобеи ҷумҳурӣ
85678913|Leninobod|Вилояти Суғд
85678917|Karategin|Душанбе
85678923|Balkan welaýaty|Krasnovodsk
85678925|Ahal welaýaty|Ashkhabad
85678931|Daşoguz welaýaty|Tashauz
85678937|Chardzhou|Lebap welaýaty
85678941|Mary|Mary welaýaty
85678943|Dili|Distritu Díli|Díli
85678951|Distritu Liquiçá|Liquica|Liquiçá
85678953|Distritu Oecussi-Ambeno|Oe-Cusse Ambeno|Oecussi-Ambeno
85678957|Aileu|Distritu Aileu
85678963|Ainaro|Distritu Ainaro
85678967|Baucau|Distritu Baucau
85678971|Bobonaro|Bobonaru
85678975|Cova Lima|Distritu Cova Lima
85678985|Distritu Manatuto|Manatuto
85678993|Distritu Viqueque|Viqueque
85678997|Distritu Lautém|Lautem|Lautém
85679021|Eua|ʻEua
85679095|Tozeur|توزر
85679099|La Manouba|Manubah|منوبة
85679103|Béja|باجة
85679107|Ben Arous|Ben Arous (Tunis Sud)|بن عروس
85679113|Bizerte|بَنْزَرْت‎
85679115|Jendouba|جندوبة
85679119|Nabeul|نابل
85679123|Tunis|تونس
85679131|Le Kef|الكاف
85679133|Kasserine|Kassérine|القَصْرِين
85679137|Gabès|قابس
85679141|Gafsa|قفصة
85679147|Sidi Bou Zid|سيدي بوزيد
85679151|Sfax|صفاقس
85679157|Siliana|سليانة‎
85679161|Mahdia|المهدية
85679165|Monastir|المنستير
85679171|Kairouan|القَيْرَوَان
85679173|Sousse|سوسة
85679179|Zaghouan|زغوان
85679183|Médenine|مدنين
85679187|Kebili|قبلي
85679191|Tataouine|تطاوين
85679195|Aydin|Aydın
85679201|Izmir|İzmir
85679205|Balikesir|Balıkesir
85679209|Canakkale|Çanakkale
85679219|Kirklareli|Kırklareli
85679223|Tekirdag|Tekirdağ
85679237|Istanbul|İstanbul
85679255|Eskisehir|Eskişehir
85679283|Kutahya|Kütahya
85679291|Mugla|Muğla
85679295|Adiyaman|Adıyaman
85679299|Elazig|Elazığ
85679303|K. Maras|Kahramanmaraş
85679317|Kirsehir|Kırşehir
85679327|Nevsehir|Nevşehir
85679339|Corum|Çorum
85679387|Agri|Ağrı
85679391|Bingol|Bingöl
85679395|Diyarbakir|Diyarbakır
85679401|Mus|Muş
85679409|Ankara|Ankara Province
85679413|Cankiri|Çankırı
85679431|Usak|Uşak
85679441|Sanliurfa|Şanlıurfa
85679447|Kinkkale|Kırıkkale
85679453|Nigde|Niğde
85679465|Gumushane|Gümüşhane
85679493|Sirnak|Şırnak
85679515|Igdir|Iğdır
85679533|Duzce|Düzce
85679537|Karabuk|Karabük
85679543|Bartin|Bartın
85679547|Kaohsiung City|高雄縣
85679549|Pingtung County|屏東縣
85679553|Tainan City|台南市
85679557|Hsinchu City|新竹市
85679563|Hsinchu County|新竹縣
85679567|Yilan County|宜蘭
85679571|Keelung City|基隆市
85679575|Miaoli County|苗栗縣
85679583|Taipei City|台北市
85679585|New Taipei City|新北市
85679589|Taoyuan County|桃園
85679593|Changhua County|彰化縣
85679599|Chiayi County|嘉義縣
85679603|Chiayi City|嘉義市
85679607|Hualien County|花蓮縣
85679611|Nantou County|南投
85679617|Taichung City|台中市
85679619|Yunlin County|雲林縣
85679623|Taitung County|台東縣
85679627|Penghu County|澎湖縣
85679635|Kinmen County|金門縣
85679637|Lienchiang County|連江縣
85679641|Mbeya|Mkoa wa Mbeya
85679645|Mkoa wa Rukwa|Rukwa
85679651|Kusini Unguja|Zanzibar South and Central
85679655|Mkoa wa Mwanza|Mwanza
85679657|Mkoa wa Shinyanga|Shinyanga
85679661|Mkoa wa Tabora|Tabora
85679665|Kagera|Mkoa wa Kagera
85679669|Kigoma|Mkoa wa Kigoma
85679675|Dar es Salaam|Mkoa wa Dar es Salaam
85679677|Mkoa wa Morogoro|Morogoro
85679683|Kaskazini Pemba|Pemba North
85679687|Kusini Pemba|Pemba South
85679695|Kaskazini Unguja|Zanzibar North
85679699|Mjini Magharibi|Zanzibar West
85679705|Dodoma|Mkoa wa Dodoma
85679711|Iringa|Mkoa wa Iringa
85679713|Lindi|Mkoa wa Lindi
85679717|Mkoa wa Mtwara|Mtwara
85679723|Mkoa wa Ruvuma|Ruvuma
85679727|Mkoa wa Singida|Singida
85679731|Arusha|Mkoa wa Arusha
85679733|Manyara|Mkoa wa Manyara
85679737|Kilimanjaro|Mkoa wa Kilimanjaro
85679743|Mara|Mkoa wa Mara
85679747|Mkoa wa Tanga|Tanga
85679751|Mkoa wa Rukwa|Rukwa
85679755|Mkoa wa Shinyanga|Shinyanga
85679761|Geita|Kagera
85679769|Kalangala|Wilaya ya Kalangala
85679773|Jinja|Wilaya ya Jinja
85679777|Kumi|Wilaya ya Kumi
85679789|Iganga|Wilaya ya Iganga
85679795|Kamuli|Wilaya ya Kamuli
85679807|Kaliro|Namutumba
85679813|Soroti|Wilaya ya Soroti
85679817|Mukono|Wilaya ya Mukono
85679819|Pallisa|Wilaya ya Pallisa
85679827|Mpigi|Wilaya ya Mpigi
85679837|Arua|Wilaya ya Arua
85679843|Buliisa|Masindi
85679853|Moyo|Wilaya ya Moyo
85679861|Arua|Wilaya ya Arua
85679867|Kampala|Wilaya ya Kampala
85679871|Kiboga|Wilaya ya Kiboga
85679879|Wakiso|Wilaya ya Wakiso
85679881|Luweero|Luwero
85679891|Mityana|Wilaya ya Mityana
85679895|Luwero|Nakaseke
85679899|Kitgum|Wilaya ya Kitgum
85679905|Gulu|Wilaya ya Gulu
85679909|Lira|Wilaya ya Lira
85679917|Pader|Wilaya ya Pader
85679927|Oyam|Wilaya ya Oyam
85679939|Kabarole|Wilaya ya Kabarole
85679947|Kibaale|Wilaya ya Kibaale
85679951|Kapchorwa|Wilaya ya Kapchorwa
85679957|Bukwa|Kapchorwa
85679965|Mbale|Wilaya ya Mbale
85679969|Manafwa|Mbale
85679979|Busia|Wilaya ya Busia
85679989|Tororo|Wilaya ya Tororo
85679995|Amuria|Katakwi
85680003|Amuria|Katakwi
85680007|Kaabong|Kotido
85680017|Moroto|Wilaya ya Moroto
85680021|Nakapiripirit|Wilaya ya Nakapiripirit
85680025|Rakai|Wilaya ya Rakai
85680031|Masaka|Wilaya ya Masaka
85680035|Bushenyi|Wilaya ya Bushenyi
85680037|Kasese|Wilaya ya Kasese
85680051|Isingiro|Wilaya ya Isingiro
85680069|Mbarara|Wilaya ya Mbarara
85680073|Kabale|Wilaya ya Kabale
85680075|Kisoro|Wilaya ya Kisoro
85680085|Nebbi|Zombo
85680095|Bukedea|Kumi
85680097|Iganga|Wilaya ya Iganga
85680107|Budaka|Wilaya ya Budaka
85680111|Pallisa|Wilaya ya Pallisa
85680125|Mukono|Wilaya ya Mukono
85680139|Amuru|Gulu
85680147|Kitgum|Wilaya ya Kitgum
85680161|Alebtong|Lira
85680165|Lira|Otuke
85680169|Agago|Pader
85680201|Moroto|Wilaya ya Moroto
85680209|Amudat|Nakapiripirit
85680215|Lyantonde|Masaka
85680223|Kalungu|Masaka
85680247|Gulu|Wilaya ya Gulu
85680251|Bududa|Mbale
85680325|Florida|Florida Department
85680373|Bukhoro|Buxoro Viloyati
85680377|Khorazm|Xorazm viloyati
85680381|Qoraqalpoghiston|Qoraqalpogʻiston
85680385|Navoiy viloyati|Nawoiy
85680389|Samarqand|Samarqand viloyati
85680395|Qashqadaryo|Qashqadaryo Viloyati
85680397|Surkhondaryo|Surxondaryo viloyati
85680401|Andijon|Андижон вилояти
85680407|Farghona|Fargʻona viloyati
85680415|Jizzakh|Jizzax viloyati
85680419|Sirdaryo|Sirdaryo viloyati
85680425|Toshkent|Toshkent viloyati
85680429|Toshkent|Toshkent viloyati
85680461|Falcon|Falcón
85680481|Tachira|Táchira
85680517|Bolivar|Bolívar
85680521|Anzoategui|Anzoátegui
85680535|Distrito Capital|Distrito Federal
85680543|Guarico|Guárico
85680583|Quang Ninh|Quảng Ninh
85680589|Tay Ninh|Tây Ninh
85680593|Dien Bien|Điện Biên
85680597|Bac Kan|Bắc Kạn
85680605|Thai Nguyen|Thái Nguyên
85680607|Lai Chau|Lai Châu
85680611|Lang Son|Lạng Sơn
85680615|Son La|Sơn La
85680619|Thanh Hoa|Thanh Hóa
85680627|Tuyen Quang|Tuyên Quang
85680629|Yen Bai|Yên Bái
85680633|Hoa Binh|Hòa Bình
85680637|Hai Duong|Hải Dương
85680645|Hai Phong|Hải Phòng
85680649|Hung Yen|Hưng Yên
85680653|Ha Noi|Hà Nội
85680659|Bac Ninh|Bắc Ninh
85680663|Vinh Phuc|Vĩnh Phúc
85680667|Ninh Binh|Ninh Bình
85680671|Ha Nam|Hà Nam
85680677|Nam Dinh|Nam Định
85680681|Phu Tho|Phú Thọ
85680685|Bac Giang|Bắc Giang
85680689|Thai Binh|Thái Bình
85680695|Ha Tinh|Hà Tĩnh
85680699|Nghe An|Nghệ An
85680703|Quang Binh|Quảng Bình
85680707|Dak Lak|Đắk Lắk
85680719|Khanh Hoa|Khánh Hòa
85680723|Lam Dong|Lâm Đồng
85680727|Ninh Thuan|Ninh Thuận
85680733|Phu Yen|Phú Yên
85680735|Bin Duong|Bình Dương
85680739|Tien Giang|Tiền Giang
85680743|Dac Nong|Đắk Nông
85680749|Bin Phuoc|Bình Phước
85680753|Binh Dinh|Bình Định
85680761|Quang Nam|Quảng Nam
85680767|Quang Ngai|Quảng Ngãi
85680771|Quang Tri|Quảng Trị
85680775|Thura Thien-Hue|Thừa Thiên Huế
85680779|Da Nang|Đà Nẵng
85680781|Ba Ria-Vung Tau|Bà Rịa - Vũng Tàu
85680787|Binh Thuan|Bình Thuận
85680791|Dong Nai|Đồng Nai
85680799|Can Tho|Cần Thơ
85680807|Dong Thap|Đồng Tháp
85680809|Ho Chi Minh|Thành phố Hồ Chí Minh
85680815|Kien Giang|Kiên Giang
85680825|Ben Tre|Bến Tre
85680827|Hau Giang|Hậu Giang
85680833|Bac Lieu|Bạc Liêu
85680839|Ca Mau|Cà Mau
85680843|Soc Trang|Sóc Trăng
85680849|Tra Vinh|Trà Vinh
85680853|Vinh Long|Vĩnh Long
85680859|Cao Bang|Cao Bằng
85680863|Ha Giang|Hà Giang
85680867|Lao Cai|Lào Cai
85680881|Tafea|Taféa
85680887|Penama|Pénama
85680893|Shefa|Shéfa
85680955|Sa`dah|صعدة
85680959|Al Hudaydah|الحديدة
85680965|Al Mahwit|المحويت
85680969|Dhamar|ذمار
85680973|Hajjah|حجة
85680977|Amran|عمران
85680979|Ibb|إب
85680985|Lahij|لحج
85680989|Ta`izz|تعز
85680995|Al Mahrah|المهرة
85681001|Al Bayda'|البيضاء
85681003|Al Dali'|الضالع
85681007|Al Jawf|الجوف
85681011|Shabwah|شبوة
85681015|Ma'rib|مأرب
85681021|San`ar|صنعاء
85681025|Hadramawt|حضرموت
85681029|Amanat Al Asimah|أمانة العاصمة
85681033|San`ar|ريمة
85681039|`Adan|عدن
85681043|Abyan|أَبْيَن
85681103|Midlands|Midlands Province
85681109|Mahusekwa|Mashonaland East
85681127|Masvingo|Masvingo Province
85681131|Mashonaland West|Mashonaland West Province
85681155|Bajo Nuevo|Bajo Nuevo Bank
85681187|Kuzey Kıbrıs Türk Cumhuriyeti|Northern Cyprus|Τουρκική Δημοκρατία της Βόρειας Κύπρου
85681213|Gaza Strip|قطاع غزة
85681241|Isle of Man|Mannin
85681265|Qyzylorda|Байконур
85681267|Jammu and Kashmir|کشمیر
85681291|Macau|中國澳門
85681345|Minor islands of North Korea|한미 관계
85681385|Fuerza de las Naciones Unidas de Observación de la Separación|United Nations Neutral Zone|Зона Сил ООН по наблюдению за разъединением|قوة الأمم المتحدة لمراقبة فض الاشتباك
85681427|West Bank|الضفة الغربية‎
85681655|Carinthia|Kärnten
85681661|Tirol|Tyrol
85681667|Vienna|Wien
85681671|Lower Austria|Niederösterreich
85681677|Oberösterreich|Upper Austria
85681687|Steiermark|Styria
85681691|Liège|Luik|Lüttich
85681693|Brabant wallon|Waals-Brabant|Wallonisch-Brabant
85681699|Namen|Namur|Namür
85681705|Limbourg|Limburg
85681709|Flandre occidentale|West-Vlaanderen|Westflandern
85681713|Brussels|Brussels Hoofdstedelijk Gewest|Brüssel|Région de Bruxelles-Capitale
85681715|Antwerpen|Anvers
85681723|Hainaut|Henegouwen|Hennegau
85681727|Luxembourg|Luxemburg
85681731|Brabant flamand|Flämisch-Brabant|Vlaams-Brabant
85681733|Flandre orientale|Oost-Vlaanderen|Ostflandern
85681739|Smolyan|Област Смолян
85681745|Kurdzhali|Област Кърджали
85681749|Blagoevgrad|Област Благоевград
85681753|Kyustendil|Област Кюстендил
85681759|Khaskovo|Област Хасково
85681763|Pazardzhik|Област Пазарджик
85681767|Pernik|ПФК Миньор
85681771|Sofiya|Награди на България
85681779|Plovdiv|Пловдив
85681783|Stara Zagora|Област Стара Загора
85681785|Sofia Province|Област София
85681793|Yambol|Област Ямбол
85681797|Gabrovo|Област Габрово
85681799|Sliven|Област Сливен
85681805|Burgas|Област Бургас
85681811|Lovech|Област Ловеч
85681815|Ruse|Област Русе
85681817|Vratsa|Област Враца
85681821|Montana|Област Монтана
85681829|Veliko Turnovo|Област Велико Търново
85681835|Pleven|Област Плевен
85681839|Turgovishte|Област Търговище
85681841|Vidin|Област Видин
85681847|Varna|Област Варна
85681853|Shumen|Област Шумен
85681857|Razgrad|Област Разград
85681861|Ruse|Русе
85681865|Dobrich|Област Добрич
85681871|Silistra|Област Силистра
85681891|Amapa|Amapá
85681907|Ceara|Ceará
85681911|Distrito Federal|Federal District
85681921|Espirito Santo|Espírito Santo
85681925|Goias|Goiás
85681931|Maranhao|Maranhão
85681947|Mato Grosso Do Sul|Mato Grosso do Sul
85681959|Para|Pará
85681967|Paraiba|Paraíba
85681977|Piaui|Piauí
85681983|Parana|Paraná
85681991|Rio De Janeiro|Rio de Janeiro
85681999|Rio Grande Do Norte|Rio Grande do Norte
85682003|Rondonia|Rondônia
85682015|Rio Grande Do Sul|Rio Grande do Sul
85682041|Sao Paulo|São Paulo
85682065|New Brunswick|Nouveau-Brunswick
85682067|Northwest Territories|Territoires du Nord-Ouest
85682075|Nouvelle-Écosse|Nova Scotia
85682081|Prince Edward Island|Île-du-Prince-Édouard
85682117|British Columbia|Colombie-Britannique
85682123|Newfoundland and Labrador|Terre-Neuve-et-Labrador
85682249|Canton Glarona|Canton de Glaris|Glarus|Kantuu Glaris
85682255|Canton des Grisons|Cantone dei Grigioni|Graubunden|Graubünden|Kanton Graubünda
85682263|Kanton Zoog|Zoug|Zug|Zugo
85682269|Canton Ticino|Kanton Tessin|Tessin|Ticino
85682275|Appenzell Innerrhoden|Appenzell Rhodes-Intérieures|Canton Appenzello Interno|Kantoo Appezöll Inneroode
85682281|Canton Vallese|Canton du Valais|Kanton Wallis|Valais
85682285|Canton Sciaffusa|Canton de Schaffhouse|Kanton Schafuuse|Schaffhausen
85682291|Canton Ginevra|Canton de Genève|Geneva|Genève|Kanton Gänf
85682297|Basel-City|Basel-Stadt|Canton Basilea Città|Canton de Bâle-Ville|Kanton Basel-Stadt
85682301|Fribourg|Friburgo|Kanton Frybùrg
85682305|Canton Svitto|Kanton Schwyz|Schwyz
85682309|Canton Zurigo|Kanton Züri|Zurich|Zürich
85682315|Canton Nidvaldo|Canton de Nidwald|Nidwalden|Nidwaudä
85682319|Canton Lucerna|Kanton Lozärn|Lucerne|Luzern
85682325|Canton Vaud|Kanton Waadt|Vaud
85682329|Aargau|Argovie|Canton Argovia|Kanton Aargou
85682337|Canton Turgovia|Kanton Thurgau|Thurgau|Thurgovie
85682341|Canton de Saint-Gall|Cantone di San Gallo|Kanton St. Gallen|Saint Gallen|St. Gallen
85682347|Canton Giura|Jura|Kanton Jura
85682353|Appenzell Ausserrhoden|Appenzell Rhodes-Extérieures|Canton Appenzello Esterno|Kantoo Appezäll Osserode
85682359|Cantone di Neuchâtel|Kanton Nöieburg|Neuchatel|Neuchâtel
85682361|Basel-Country|Basel-Landschaft|Baselbiet|Bâle-Campagne|Canton Basilea Campagna
85682365|Canton Soletta|Kanton Soledurn|Soleure|Solothurn
85682371|Canton Obvaldo|Canton d'Obwald|Kanton Obwaldä|Obwalden
85682377|Canton Uri|Canton d’Uri|Uri|Üri
85682381|Bern|Berne|Canton Berna|Kanton Bärn
85682389|Famagusta|Gazimağusa|Επαρχία Αμμοχώστου
85682393|Girne|Kyrenia|Κερύνεια Αχαΐας
85682397|Lefkoşa|Nicosia|Επαρχία Λευκωσίας
85682401|Baf|Paphos District|Επαρχία Πάφου
85682407|Larnaca District|Larnaka|Επαρχία Λάρνακας
85682411|Limasol|Limassol District|Επαρχία Λεμεσού
85682415|Jihočeský|South Bohemian
85682419|Zlín|Zlínský
85682423|Jihomoravský|South Moravian
85682429|Vysocina|Vysočina
85682433|Plzeň|Plzeňský
85682437|Prague|Praha
85682443|Pardubice|Pardubický
85682447|Karlovarský|Karlovy Vary
85682451|Moravian-Silesian|Moravskoslezský
85682455|Olomouc|Olomoucký
85682461|Central Bohemian|Středočeský
85682465|Hradec Králové|Královéhradecký
85682473|Liberec|Liberecký
85682491|Rheinland-Pfalz|Rhineland-Palatinate
85682513|Nordrhein-Westfalen|North Rhine-Westphalia
85682519|Sachsen-Anhalt|Saxony-Anhalt
85682523|Sachsen|Saxony
85682531|Hesse|Hessen
85682541|Thuringia|Thüringen
85682555|Lower Saxony|Niedersachsen
85682571|Bavaria|Bayern
85682575|Southern|Syddanmark
85682581|Capital|Hovedstaden
85682589|Sjælland|Zealand
85682593|Nordjylland|North Jutland
85682597|Central Jutland|Midtjylland
85682611|Minor islands of Denmark|Storstrøms Amt
85682631|Almeria|Almería
85682639|Avila|Ávila
85682647|Balearic Islands|Islas Baleares
85682675|Caceres|Cáceres
85682679|Cadiz|Cádiz
85682685|Castellon|Castellón
85682697|Cordoba|Córdoba
85682701|Corunna|La Coruña
85682721|Gerona|Girona
85682741|Gipuzkoa|Guipúzcoa
85682757|Jaen|Jaén
85682765|Leon|León
85682769|Lleida|Lérida
85682787|Malaga|Málaga
85682795|Navarra|Navarre
85682801|Orense|Ourense
85682841|Sevilla|Seville
85682879|Biscay|Vizcaya
85682921|Saare maakond|Saaremaa
85682923|Saare maakond|Saaremaa
85682933|Saare maakond|Saaremaa
85682963|Eesti|Estonia
85682969|Tartu maakond|Tartumaa
85682973|Hiiu maakond|Hiiumaa
85683005|Lääne County|Lääne maakond
85683021|Harju maakond|Harjumaa
85683023|Harju maakond|Harjumaa
85683027|Eesti|Estonia
85683031|Jarva|Järva
85683037|Harju maakond|Harjumaa
85683041|Harju maakond|Harjumaa
85683045|Harju maakond|Harjumaa
85683059|Ida-Viru|Ida-Viru Maakond
85683067|Nyland|Uusimaa
85683073|Egentliga Finland|Southwest Finland|Varsinais-Suomi
85683077|Egentliga Tavastland|Kanta-Häme|Tavastia Proper
85683081|Kymenlaakso|Kymmenedalen
85683085|Päijänne Tavastia|Päijänne-Tavastland|Päijät-Häme
85683091|Paijanne Tavastia|Päijänne-Tavastland|Päijät-Häme
85683095|Satakunnan maakunta|Satakunta
85683099|Birkaland|Pirkanmaa
85683103|Etelä-Karjala|South Karelia|Södra Karelen
85683109|Etelä-Savo|Southern Savonia|Södra Savolax
85683113|Etelä-Pohjanmaa|Southern Ostrobothnia|Södra Österbotten
85683117|Central Finland|Keski-Suomi|Mellersta Finland
85683119|Ostrobothnia|Pohjanmaa|Österbotten
85683125|Central Ostrobothnia|Keski-Pohjanmaa|Mellersta Österbotten
85683131|Norra Savolax|Northern Savonia|Pohjois-Savo
85683133|Norra Karelen|North Karelen|Pohjois-Karjala
85683137|Kainuu|Kajanaland
85683143|Norra Österbotten|Northern Ostrobothnia|Pohjois-Pohjanmaa
85683147|Lapland|Lappi|Lappland
85683563|Cote d'Or|Côte-d'Or
85684621|Western Greece|Δυτική Ελλάδα
85684627|West Macedonia|Δυτική Μακεδονία
85684631|Epirus|Ήπειρος
85684637|Central Macedonia|Κεντρική Μακεδονία
85684643|Peloponnese|Πελοπόννησος
85684655|Crete|Κρήτη
85684659|South Aegean|Νότιο Αιγαίο
85684681|Central Greece|Στερεά Ελλάδα
85684685|Thessaly|Θεσσαλία
85684693|Ionian Islands|Ιόνια Νησιά
85684697|Attica|Ατιική
85684701|East Macedonia and Thrace|Ανατολική Μακεδονία και Θράκη
85684733|Vukovarsko-srijemska|Vukovarsko-srijemska županija
85684737|Licko-senjska|Ličko-senjska županija
85684749|Brodsko-posavska|Brodsko-posavska županija
85684753|Bjelovarsko-bilogorska|Bjelovarsko-bilogorska županija
85684755|Sibenik|Šibensko-kninska županija
85684763|Pozega-Slavonija|Požeško-slavonska županija
85684765|Zagrebacka|Zagrebačka županija
85684769|Sisacko-moslavacka|Sisačko-moslavačka županija
